4.479167e-03	-9.152222e-02
4.500000e-03	-6.280518e-02
4.520833e-03	-3.405762e-02
4.541667e-03	-5.249023e-03
4.562500e-03	2.355957e-02
4.583333e-03	5.230713e-02
4.604167e-03	8.105469e-02
4.625000e-03	1.097107e-01
4.645833e-03	1.383057e-01
4.666667e-03	1.667480e-01
4.687500e-03	1.950684e-01
4.708333e-03	2.232361e-01
4.729167e-03	2.512207e-01
4.750000e-03	2.789612e-01
4.770833e-03	3.065186e-01
4.791667e-03	3.338013e-01
4.812500e-03	3.608093e-01
4.833333e-03	3.875122e-01
4.854167e-03	4.138794e-01
4.875000e-03	4.399109e-01
4.895833e-03	4.656067e-01
4.916667e-03	4.908752e-01
4.937500e-03	5.157776e-01
4.958333e-03	5.402222e-01
4.979167e-03	5.642395e-01
5.000000e-03	5.877686e-01
5.020833e-03	6.108093e-01
5.041667e-03	6.333618e-01
5.062500e-03	6.553955e-01
5.083333e-03	6.768494e-01
5.104167e-03	6.977844e-01
5.125000e-03	7.181091e-01
5.145833e-03	7.378540e-01
5.166667e-03	7.569885e-01
5.187500e-03	7.754822e-01
5.208333e-03	7.933350e-01
5.229167e-03	8.105469e-01
5.250000e-03	8.270569e-01
5.270833e-03	8.428955e-01
5.291667e-03	8.580627e-01
5.312500e-03	8.724670e-01
5.333333e-03	8.862000e-01
5.354167e-03	8.991699e-01
5.375000e-03	9.113770e-01
5.395833e-03	9.228516e-01
5.416667e-03	9.335632e-01
5.437500e-03	9.435120e-01
5.458333e-03	9.526367e-01
5.479167e-03	9.609985e-01
5.500000e-03	9.685669e-01
5.520833e-03	9.753418e-01
5.541667e-03	9.812622e-01
5.562500e-03	9.864197e-01
5.583333e-03	9.907227e-01
5.604167e-03	9.942322e-01
5.625000e-03	9.968872e-01
5.645833e-03	9.987488e-01
5.666667e-03	9.997559e-01
5.687500e-03	9.999390e-01
5.708333e-03	9.992981e-01
5.729167e-03	9.978333e-01
5.750000e-03	9.955444e-01
5.770833e-03	9.924316e-01
5.791667e-03	9.884644e-01
5.812500e-03	9.837036e-01
5.833333e-03	9.781189e-01
5.854167e-03	9.717407e-01
5.875000e-03	9.645386e-01
5.895833e-03	9.565430e-01
5.916667e-03	9.477539e-01
5.937500e-03	9.381714e-01
5.958333e-03	9.278259e-01
5.979167e-03	9.166870e-01
6.000000e-03	9.048157e-01
6.020833e-03	8.921814e-01
6.041667e-03	8.788147e-01
6.062500e-03	8.646851e-01
6.083333e-03	8.498840e-01
6.104167e-03	8.343506e-01
6.125000e-03	8.181458e-01
6.145833e-03	8.012390e-01
6.166667e-03	7.836914e-01
6.187500e-03	7.654724e-01
6.208333e-03	7.466125e-01
6.229167e-03	7.271729e-01
6.250000e-03	7.070923e-01
6.270833e-03	6.864319e-01
6.291667e-03	6.652222e-01
6.312500e-03	6.434326e-01
6.333333e-03	6.211243e-01
6.354167e-03	5.982971e-01
6.375000e-03	5.749817e-01
6.395833e-03	5.512085e-01
6.416667e-03	5.269470e-01
6.437500e-03	5.022583e-01
6.458333e-03	4.771423e-01
6.479167e-03	4.516296e-01
6.500000e-03	4.257507e-01
6.520833e-03	3.995361e-01
6.541667e-03	3.729858e-01
6.562500e-03	3.460999e-01
6.583333e-03	3.189392e-01
6.604167e-03	2.915344e-01
6.625000e-03	2.638550e-01
6.645833e-03	2.359619e-01
6.666667e-03	2.078857e-01
6.687500e-03	1.796570e-01
6.708333e-03	1.512451e-01
6.729167e-03	1.227112e-01
6.750000e-03	9.408569e-02
6.770833e-03	6.539917e-02
6.791667e-03	3.662109e-02
6.812500e-03	7.843018e-03
6.833333e-03	-2.096558e-02
6.854167e-03	-4.974365e-02
6.875000e-03	-7.846069e-02
6.895833e-03	-1.071472e-01
6.916667e-03	-1.357422e-01
6.937500e-03	-1.642151e-01
6.958333e-03	-1.925354e-01
6.979167e-03	-2.207031e-01
7.000000e-03	-2.487183e-01
7.020833e-03	-2.764893e-01
7.041667e-03	-3.040466e-01
7.062500e-03	-3.313599e-01
7.083333e-03	-3.583984e-01
7.104167e-03	-3.851013e-01
7.125000e-03	-4.115295e-01
7.145833e-03	-4.375916e-01
7.166667e-03	-4.633179e-01
7.187500e-03	-4.886475e-01
7.208333e-03	-5.135498e-01
7.229167e-03	-5.380554e-01
7.250000e-03	-5.621033e-01
7.270833e-03	-5.856934e-01
7.291667e-03	-6.087646e-01
7.312500e-03	-6.313782e-01
7.333333e-03	-6.534424e-01
7.354167e-03	-6.749573e-01
7.375000e-03	-6.959229e-01
7.395833e-03	-7.163086e-01
7.416667e-03	-7.361145e-01
7.437500e-03	-7.553101e-01
7.458333e-03	-7.738647e-01
7.479167e-03	-7.917786e-01
7.500000e-03	-8.090210e-01
7.520833e-03	-8.256226e-01
7.541667e-03	-8.415222e-01
7.562500e-03	-8.567200e-01
7.583333e-03	-8.712158e-01
7.604167e-03	-8.850098e-01
7.625000e-03	-8.980408e-01
7.645833e-03	-9.103394e-01
7.666667e-03	-9.218750e-01
7.687500e-03	-9.326477e-01
7.708333e-03	-9.426575e-01
7.729167e-03	-9.518738e-01
7.750000e-03	-9.602966e-01
7.770833e-03	-9.679565e-01
7.791667e-03	-9.747620e-01
7.812500e-03	-9.808044e-01
7.833333e-03	-9.860229e-01
7.854167e-03	-9.904175e-01
7.875000e-03	-9.939880e-01
7.895833e-03	-9.967346e-01
7.916667e-03	-9.986572e-01
7.937500e-03	-9.997253e-01
7.958333e-03	-1.000000e+00
7.979167e-03	-9.994507e-01
8.000000e-03	-9.980469e-01
8.020833e-03	-9.958191e-01
8.041667e-03	-9.927673e-01
8.062500e-03	-9.888916e-01
8.083333e-03	-9.842224e-01
8.104167e-03	-9.786987e-01
8.125000e-03	-9.723816e-01
8.145833e-03	-9.652710e-01
8.166667e-03	-9.573364e-01
8.187500e-03	-9.486084e-01
8.208333e-03	-9.391174e-01
8.229167e-03	-9.288330e-01
8.250000e-03	-9.177551e-01
8.270833e-03	-9.059448e-01
8.291667e-03	-8.933716e-01
8.312500e-03	-8.800659e-01
8.333333e-03	-8.660278e-01
8.354167e-03	-8.512878e-01
8.375000e-03	-8.358154e-01
8.395833e-03	-8.196716e-01
8.416667e-03	-8.028259e-01
8.437500e-03	-7.853394e-01
8.458333e-03	-7.671814e-01
8.479167e-03	-7.483826e-01
8.500000e-03	-7.289734e-01
8.520833e-03	-7.089844e-01
8.541667e-03	-6.883850e-01
8.562500e-03	-6.672058e-01
8.583333e-03	-6.454773e-01
8.604167e-03	-6.231995e-01
8.625000e-03	-6.004333e-01
8.645833e-03	-5.771484e-01
8.666667e-03	-5.534058e-01
8.687500e-03	-5.292053e-01
8.708333e-03	-5.045471e-01
8.729167e-03	-4.794617e-01
8.750000e-03	-4.540100e-01
8.770833e-03	-4.281616e-01
8.791667e-03	-4.019775e-01
8.812500e-03	-3.754272e-01
8.833333e-03	-3.486023e-01
8.854167e-03	-3.214417e-01
8.875000e-03	-2.940674e-01
8.895833e-03	-2.664185e-01
8.916667e-03	-2.385559e-01
8.937500e-03	-2.104797e-01
8.958333e-03	-1.822510e-01
8.979167e-03	-1.538696e-01
9.000000e-03	-1.253357e-01
9.020833e-03	-9.674072e-02
9.041667e-03	-6.802368e-02
9.062500e-03	-3.927612e-02
9.083333e-03	-1.049805e-02
9.104167e-03	1.831055e-02
9.125000e-03	4.708862e-02
9.145833e-03	7.583618e-02
9.166667e-03	1.045227e-01
9.187500e-03	1.331177e-01
9.208333e-03	1.615906e-01
9.229167e-03	1.899414e-01
9.250000e-03	2.181396e-01
9.270833e-03	2.461243e-01
9.291667e-03	2.739563e-01
9.312500e-03	3.015137e-01
9.333333e-03	3.288574e-01
9.354167e-03	3.558960e-01
9.375000e-03	3.826599e-01
9.395833e-03	4.091187e-01
9.416667e-03	4.352112e-01
9.437500e-03	4.609680e-01
9.458333e-03	4.863281e-01
9.479167e-03	5.112915e-01
9.500000e-03	5.357971e-01
9.520833e-03	5.599060e-01
9.541667e-03	5.835266e-01
9.562500e-03	6.066589e-01
9.583333e-03	6.293030e-01
9.604167e-03	6.514282e-01
9.625000e-03	6.730042e-01
9.645833e-03	6.940002e-01
9.666667e-03	7.144470e-01
9.687500e-03	7.343140e-01
9.708333e-03	7.535400e-01
9.729167e-03	7.721558e-01
9.750000e-03	7.901306e-01
9.770833e-03	8.074646e-01
9.791667e-03	8.240967e-01
9.812500e-03	8.400879e-01
9.833333e-03	8.553467e-01
9.854167e-03	8.699036e-01
9.875000e-03	8.837585e-01
9.895833e-03	8.968506e-01
9.916667e-03	9.092102e-01
9.937500e-03	9.208374e-01
9.958333e-03	9.316711e-01
9.979167e-03	9.417419e-01
1.000000e-02	9.510498e-01
1.002083e-02	9.595337e-01
1.004167e-02	9.672546e-01
1.006250e-02	9.741516e-01
1.008333e-02	9.802551e-01
1.010417e-02	9.855347e-01
1.012500e-02	9.900208e-01
1.014583e-02	9.936523e-01
1.016667e-02	9.964905e-01
1.018750e-02	9.984741e-01
1.020833e-02	9.996338e-01
1.022917e-02	9.999695e-01
1.025000e-02	9.994812e-01
1.027083e-02	9.981689e-01
1.029167e-02	9.960327e-01
1.031250e-02	9.930420e-01
1.033333e-02	9.892578e-01
1.035417e-02	9.846497e-01
1.037500e-02	9.792175e-01
1.039583e-02	9.729614e-01
1.041667e-02	9.659119e-01
1.043750e-02	9.580688e-01
1.045833e-02	9.494019e-01
1.047917e-02	9.399719e-01
1.050000e-02	9.297485e-01
1.052083e-02	9.187622e-01
1.054167e-02	9.070435e-01
1.056250e-02	8.945312e-01
1.058333e-02	8.812866e-01
1.060417e-02	8.673096e-01
1.062500e-02	8.526306e-01
1.064583e-02	8.372192e-01
